Symbol,Close,Change%,Volume_Ratio,Avg_Vol,RSI,MACD_Hist,MACD_Crossover,EMA20,EMA50,EMA_Dist%,ADX,Range_Pos%,ATR,52W_High,Near_52W_High,Candle,Marubozu,FinalHrFade,RS_Beat,Weekly_Align,Gap_Up,Gap_Pct,Sector_Align,Breadth_OK,Entry_Overextended,Has_Earnings,Stop_Loss,Target,Target%,SL%,RR_Ratio,Shares,Position_Value,Conviction,BTST_Score
VRTX,528.19,2.45,1.12,1331650.0,64.6,2.9158,False,501.7,485.67,5.28,26.0,66.0,15.68,546.17,True,,False,False,True,True,True,0.86,True,True,False,False,517.63,544.04,3.0,2.0,1.5,9,4753.71,WEAK,52.7
LLY,1225.73,3.6,0.61,2993930.0,58.2,1.8584,False,1187.91,1156.55,3.18,19.0,92.0,40.31,1247.66,True,,False,False,True,True,True,1.42,True,True,False,False,1201.22,1262.5,3.0,2.0,1.5,4,4902.92,WEAK,51.6
EOG,148.7,1.74,0.64,3160480.0,61.0,0.3521,False,142.1,139.23,4.64,15.2,87.2,3.89,149.59,True,Hammer,False,False,True,True,True,1.29,True,True,False,False,146.66,153.16,3.0,1.37,2.19,49,7286.3,WEAK,51.6
JNJ,271.11,3.33,0.9,6222550.0,66.7,0.3914,True,259.88,253.05,4.32,18.8,88.5,5.86,274.9,True,,False,False,True,True,True,2.02,True,True,False,False,266.33,279.24,3.0,1.76,1.7,20,5422.2,WEAK,49.7
KMI,32.87,1.67,1.26,9203570.0,60.6,0.1617,False,31.9,31.84,3.03,16.1,49.3,0.67,34.49,True,,False,False,True,True,True,1.3,True,True,False,False,32.69,33.86,3.01,0.55,5.5,555,18242.85,WEAK,47.5
BMY,66.05,2.2,0.62,10615070.0,64.6,-0.1462,False,63.53,61.06,3.97,44.0,76.1,1.66,68.1,True,,False,False,True,True,True,1.04,True,True,False,False,65.0,68.03,3.0,1.59,1.89,95,6274.75,WEAK,47.1
CMCSA,26.2,2.46,1.14,22996120.0,63.1,0.146,False,24.98,24.57,4.9,25.1,87.1,0.76,32.05,False,,False,False,True,True,True,1.17,False,True,False,False,25.69,26.99,3.02,1.95,1.55,196,5135.2,WEAK,45.0
ABBV,258.92,3.43,0.78,4841260.0,62.0,-0.1143,False,250.47,243.6,3.37,19.9,96.2,6.02,267.47,True,,False,False,True,True,True,1.44,True,True,False,False,253.74,266.69,3.0,2.0,1.5,19,4919.48,WEAK,45.0
KO,88.82,2.12,0.95,13148860.0,64.3,-0.0217,False,86.37,84.09,2.83,22.9,86.9,1.59,90.92,True,,False,False,True,True,True,1.63,True,True,False,False,87.89,91.21,2.69,1.05,2.57,107,9503.74,WEAK,44.4
XOM,165.56,2.54,1.38,13726750.0,72.4,0.628,False,155.57,150.97,6.42,23.5,95.4,3.65,174.09,True,,False,False,True,True,True,1.79,True,True,True,False,163.25,170.53,3.0,1.4,2.15,43,7119.08,WEAK,41.6
JPM,363.25,0.63,0.76,5384770.0,64.4,-0.3617,False,355.89,342.51,2.07,16.7,92.5,6.09,366.5,True,Hammer,False,False,True,True,False,0.38,True,True,False,False,359.3,372.38,2.51,1.09,2.31,25,9081.25,WEAK,41.3
GE,375.09,1.53,1.24,3220300.0,59.6,-0.035,False,365.12,353.98,2.73,15.0,95.4,9.28,388.84,True,,False,False,True,True,False,-0.69,False,True,False,False,367.59,386.34,3.0,2.0,1.5,13,4876.17,WEAK,40.8
MA,574.31,2.14,1.43,2735350.0,62.8,-1.6245,False,560.04,540.97,2.55,32.6,72.7,11.11,598.04,True,,False,False,True,True,False,0.29,True,True,False,False,563.2,590.97,2.9,1.93,1.5,9,5168.79,WEAK,40.8
RTX,225.49,1.74,0.87,4304500.0,71.7,-0.3991,False,216.39,204.94,4.2,38.0,84.8,4.64,226.13,True,,False,False,True,True,True,0.51,False,True,False,False,222.34,232.25,3.0,1.4,2.15,31,6990.19,WEAK,40.3
BAC,64.23,0.53,0.86,25579570.0,64.7,-0.0669,False,62.9,60.21,2.11,38.7,80.0,1.05,65.23,True,,False,False,True,True,False,0.17,True,True,False,False,63.57,65.8,2.44,1.03,2.38,151,9698.73,WEAK,40.3
BLK,1154.35,0.63,0.5,549430.0,62.4,1.7138,False,1120.87,1079.6,2.99,30.7,60.0,24.51,1200.54,True,,False,False,True,True,False,0.16,True,True,False,False,1143.18,1188.98,3.0,0.97,3.1,8,9234.8,WEAK,38.7
SPOT,516.28,4.83,1.18,2067660.0,57.1,1.1068,False,495.78,488.86,4.14,9.5,61.7,22.48,745.0,False,,False,False,True,True,True,1.39,False,True,False,False,505.95,531.77,3.0,2.0,1.5,9,4646.52,WEAK,38.6
TMO,589.04,0.6,0.53,1586410.0,62.4,-2.0573,False,576.45,545.6,2.18,30.0,56.8,14.2,642.71,False,,False,False,True,True,True,0.57,True,True,False,False,584.86,606.71,3.0,0.71,4.23,23,13547.92,WEAK,38.2
MS,217.55,-0.3,0.5,4387040.0,53.6,0.452,False,215.71,212.34,0.85,9.8,97.0,5.28,230.98,False,Hammer,False,False,True,True,False,-0.53,True,True,False,False,215.26,224.08,3.0,1.05,2.85,43,9354.65,WEAK,37.9
SCHW,111.68,0.99,0.8,6578000.0,75.2,0.1651,False,106.69,101.59,4.68,45.3,68.2,2.01,112.19,True,,False,False,True,True,True,0.68,True,True,False,False,110.59,114.69,2.7,0.98,2.76,91,10162.88,WEAK,37.0
CVX,205.74,1.5,0.75,8125790.0,69.8,1.0153,False,193.93,188.68,6.09,24.4,80.9,4.3,212.76,True,,False,False,True,True,True,1.15,True,True,True,False,203.71,211.91,3.0,0.99,3.04,49,10081.26,WEAK,35.8
COP,129.72,1.69,0.63,7062620.0,69.4,0.9751,False,120.79,117.12,7.39,21.4,79.8,3.29,133.97,True,,False,False,True,True,True,1.13,True,True,True,False,128.12,133.61,3.0,1.23,2.43,62,8042.64,WEAK,35.8
V,364.25,1.51,0.73,7127780.0,55.4,-1.2952,False,361.3,351.53,0.82,18.0,78.9,7.1,373.28,True,,False,False,True,True,False,0.22,True,True,False,False,358.07,374.9,2.92,1.7,1.72,16,5828.0,WEAK,35.0
MNST,47.38,4.09,1.88,7928630.0,15.4,-5.2058,False,73.0,83.02,-35.09,43.4,90.7,4.16,100.34,False,,False,False,True,False,True,0.9,True,True,False,False,46.43,48.8,3.0,2.01,1.49,105,4974.9,WEAK,34.0
MDT,92.09,1.64,0.74,6487530.0,71.0,0.3536,False,87.78,84.8,4.91,24.8,38.9,2.12,103.76,False,,False,True,True,True,True,1.55,True,True,False,False,91.47,94.85,3.0,0.67,4.45,161,14826.49,WEAK,33.7
PANW,374.14,-0.43,0.8,5568540.0,59.8,0.8615,False,361.77,329.46,3.42,32.5,61.4,14.67,398.88,False,,False,False,True,True,False,-0.4,False,True,False,False,368.0,385.36,3.0,1.64,1.83,16,5986.24,WEAK,33.5
MRK,135.17,-0.59,0.97,8375640.0,65.9,0.4312,False,131.05,126.75,3.14,24.0,9.4,3.24,137.98,True,,False,True,True,True,False,0.93,True,True,False,False,134.88,139.23,3.0,0.21,14.0,344,46498.48,WEAK,32.9
